Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Notice, this is the facebook security team. There are security concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a suspension.

Keywords: american express bank government police

Support Desk,
Casey Lee",Phishing Email,yes,yes,"Impersonates Facebook security, creates urgency and threat of suspension, and demands immediate action.",95
"Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: time sensitive, instantly, final notice, 24 hours, now, ends soon

Support Desk,
Cameron Lee",Phishing Email,yes,yes,"Uses generic, urgent, and threatening language (""Dear customer"", ""urgent notice"", ""act now"", ""time sensitive"", ""ends soon"") to pressure immediate action.",95
"Subject: Networking event details

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

I'll share the slides later today.

Best,
Casey Wong",Safe Email,no,no,"Content is professional, lacks suspicious links/attachments, urgent requests, or asks for sensitive information.",90
"Dear user, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: engineer, stranded, syria

IT Desk,
Riley Wong",Phishing Email,yes,yes,"Generic greeting, urgent financial crisis, and direct loan request are classic scam tactics.",95
"Subject: Performance feedback

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Feel free to add notes before we meet.

Best,
Casey Martinez",Safe Email,no,no,"The email content is a standard business communication and lacks typical phishing indicators such as suspicious links, requests for sensitive information, or urgent/threatening language.",90
"Hello, final warning. Failure to respond will restrict your account. Immediate action is required to avoid penalty. Your case will be referred to the judge if unresolved.

Keywords: summons freeze remove lawsuit

Compliance Team,
Riley Garcia",Phishing Email,yes,yes,"Uses scare tactics, false urgency, and threats of account restriction and legal action without specific details to induce panic.",95
"Dear user, this is an while supplies last notice regarding your account. Your access will expire within 24 hours. To avoid interruption, respond asap. This offer is last chance and ends soon. Follow the instructions immediately.

Keywords: act now ends soon last chance

Account Services,
Taylor Wong",Phishing Email,yes,yes,"Generic greeting, extreme urgency, threat of account expiration, and vague details are all classic phishing tactics.",100
"Subject: Quarterly roadmap

I booked the lab for next Wednesday. The calendar invite includes location and equipment details.

Thanks for reviewing the document.

Best,
Jamie Khan",Safe Email,no,no,"The email is generic business communication with no suspicious links, requests for information, or urgent/threatening language.",95
"Subject: Project update

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

I'll share the slides later today.

Best,
Casey Kim",Safe Email,no,no,"The email content is a standard business update. It lacks common phishing indicators such as suspicious links, requests for sensitive information, or unusual urgency.",90
"Subject: Budget planning

Hello, confirming our meeting on Thursday at 2 PM in the conference room. Please bring the draft slides for review.

I'll share the slides later today.

Best,
Taylor Brown",Safe Email,no,no,"This is a standard meeting confirmation email with no suspicious links, requests for sensitive information, or unusual urgency.",95
"Notice, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: install, confidential, click here

Compliance Team,
Casey Garcia",Phishing Email,yes,yes,"Generic notification with ""click here"" prompt and mention of unspecific link/attachment are common phishing tactics.",95
"Dear user, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: expires, while supplies last, expires midnight, asap, urgent, immediate

Security Team,
Morgan Lee",Phishing Email,yes,yes,"Uses urgent, threatening language (""expire soon"", ""act now"", ""time sensitive"") and a generic greeting (""Dear user"") to pressure the recipient into immediate action without thinking.",95
