Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Urgent request to update billing info after a payment decline is a classic phishing tactic; verify via the official site or app instead of clicking links.,85
"Hi Taylor, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Generic reminder email with no suspicious links, requests for sensitive information, or unusual attachments.",80
"Hi Jane, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Generic reminder with no suspicious elements (no links, no requests for credentials, and no anomalous sender information).",85
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"It uses a generic bank alert with a clickable link, a common tactic to steal credentials; lacks verifiable sender details.",75
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Yes; it uses an urgent login prompt to review transactions to harvest credentials, a common phishing tactic.",85
"Dear Sam, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Urgent password-reset request with a link is a common phishing tactic used to steal credentials.,85
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,no,no,"It's a routine, legitimate-sounding request about attached meeting minutes and contains no obvious phishing red flags.",70
Congratulations! You've won a $2000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,Unsolicited prize notification with a link to claim a prize; urgency and generic language typical of phishing.,90
"Dear Jane, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,Urgent call to click a link to reset a password is a common phishing tactic; lacks verifiable sender details.,85
"Hi Taylor, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"Neutral, professional reminder; no links, no requests for sensitive data, and no threatening or urgent language.",92
"Hi Jane, please find the attached report for this month's performance review.",Safe Email,no,no,"The message is brief and professional with no suspicious requests or links; it could be legitimate, though attachments can be used in phishing.",70
"Dear Drew, your subscription has been successfully renewed. Thank you for your continued support.",Safe Email,no,no,"Personalized greeting and simple renewal notice; no urgent requests, payment prompts, or credential requests.",80
Reminder: Our meeting is scheduled for tomorrow at 2 PM. Please be prepared with your updates.,Safe Email,no,no,"Neutral meeting reminder with no requests for sensitive data, no links or attachments, and no urgent or threatening language; lacks common phishing cues in the shown text.",65
"Dear Casey, thank you for your purchase. Your order will be shipped soon.",Safe Email,no,no,"It looks like a standard order confirmation without links, requests for credentials, or unusual language.",70
Your package delivery is pending. Please provide your personal information to confirm delivery.,Phishing Email,yes,yes,"The message asks for personal information to confirm delivery, a common phishing tactic; legitimate carriers rarely request sensitive data by email.",92
"Hi Casey, please find the attached report for this month's performance review.",Safe Email,no,no,"The message is brief and typical of internal emails, simply mentioning an attachment without suspicious links or requests for sensitive data; sender verification would confirm legitimacy.",65
"Dear Chris, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"It uses urgent language to click a password reset link and lacks verification details or legitimate sender information, a common phishing tactic.",85
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Urgency and a link to ""verify"" your account is a common phishing tactic; lacks legitimate service context.",85
