Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,It's a generic message impersonating a bank to trick you into clicking an unverified link.,100
Your subscription is about to expire. Renew now to continue enjoying our services.,Phishing Email,no,yes,The content is a generic subscription reminder and lacks malicious links or direct requests for sensitive data.,90
Reminder: Our meeting is scheduled for tomorrow at 2 PM. Please be prepared with your updates.,Safe Email,no,no,"Standard meeting reminder, no suspicious links or requests for sensitive information.",95
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Uses urgency (""Alert"", ""unusual login attempt"") and a call to action (""click here to verify"") to trick the user into clicking a potentially malicious link.",100
Alert: Unusual login attempt detected. Verify your account by clicking here.,Phishing Email,yes,yes,"Creates urgency/fear and prompts clicking a link to ""verify,"" a common tactic to steal credentials.",95
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"This is a generic, benign newsletter welcome message with no suspicious links, requests for personal info, or urgent/threatening language.",95
Welcome to our newsletter! Stay tuned for the latest updates and offers.,Safe Email,no,no,"Generic, benign newsletter welcome message with no suspicious links, requests, or urgency.",100
Important: Update your email account settings to avoid service interruption.,Phishing Email,yes,yes,"Uses urgency and a threat of service interruption to pressure the recipient into clicking a link, a common phishing tactic.",95
Your payment has been declined. Update your billing information to continue using our service.,Phishing Email,yes,yes,Generic urgent request for billing information implies a threat of service interruption.,100
"Hi Taylor, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"The email is a standard project reminder with no suspicious links, attachments, requests for personal information, or unusual tone.",95
"Hi Jane, just a reminder about the project deadline next Friday. Let's ensure everything is on track.",Safe Email,no,no,"The email is a simple project deadline reminder with no suspicious links, requests for information, or unusual urgency.",95
You have a new secure message from your bank. Click here to read it.,Phishing Email,yes,yes,"Generic sender, urgent call to action via a link for a ""secure message"" is a common phishing tactic.",95
We noticed some unusual activity in your account. Log in to review recent transactions.,Phishing Email,yes,yes,"Creates urgency (""unusual activity"") and prompts login, a common tactic for credential harvesting.",95
"Dear Sam, your account has been compromised. Click the link to reset your password immediately.",Phishing Email,yes,yes,"High urgency and alarming tone (""account has been compromised"") combined with a demand to ""Click the link to reset your password immediately"" are classic phishing tactics to induce panic and rash action.",95
Please find attached the minutes from our last meeting. Let me know if you have any questions.,Safe Email,yes,no,This content is a common social engineering tactic to trick recipients into opening a malicious attachment.,90
Congratulations! You've won a $2000 gift card. Click here to claim your prize.,Phishing Email,yes,yes,"Unsolicited prize notification with a call to action to click a link, typical of phishing to steal info or deliver malware.",95
