Email Text,Email Type,Phishing,Ground Truth,Reasoning,Confidence
"Subject: Performance feedback

Attaching the draft proposal. Feedback by Friday would be appreciated so we can finalize for the client.

Appreciate your feedback on this draft.

Best,
Sam Patel",Safe Email,no,no,"The email is a straightforward professional request for feedback on a draft proposal, lacking typical phishing indicators like urgency, suspicious links, attachments, or requests for personal information.",98
"Dear user, you have a new notification. Please click here to view the update. For your convenience, a link and attachment are included. Do not reply to this auto-generated message.

Keywords: update, announcement, confidential

Compliance Team,
Jordan Kim",Phishing Email,yes,yes,"Generic greeting, vague ""notification"" prompt to click link and open attachment, mimics legitimate auto-generated emails to lure interaction—classic phishing indicators.",95
"Attention, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: we talked, payment verification, trust me, widower, extend stay, traveler

Security Team,
Avery Wong",Phishing Email,yes,yes,"Classic scam email using fabricated personal connection, emergency story (stolen wallet), and urgent money request with vague repayment promise; keywords indicate common fraud patterns.",95
"Subject: Code review summary

Thanks for attending the workshop. Here are links to references and the slide deck.

Feel free to add notes before we meet.

Best,
Sam Khan",Safe Email,no,no,"Email is a benign workshop follow-up mentioning references and slides, with no urgency, threats, or suspicious requests typical of phishing.",95
"Attention, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: don't wait, while supplies last, urgent

Sincerely,
Taylor Garcia",Phishing Email,yes,yes,"Creates false urgency with account expiration threats and vague calls to action, using classic phishing keywords like ""urgent"" and ""don't wait"" without verifiable sender details.",95
"Notice, this is the facebook security team. There are security concerns on your account. To remain in good standing, follow the official steps to review your account today. Failure to respond may result in a suspension.

Keywords: american express bank government police

Support Desk,
Casey Lee",Phishing Email,yes,yes,"Impersonates Facebook security team with urgency and threats of suspension to prompt action; unrelated keywords (e.g., american express, government) indicate scam mismatch.",95
"Dear customer, this is an urgent notice regarding your account. Your access will expire soon. To avoid interruption, act now and follow the instructions immediately. This is time sensitive and ends soon.

Keywords: time sensitive, instantly, final notice, 24 hours, now, ends soon

Support Desk,
Cameron Lee",Phishing Email,yes,yes,"Creates artificial urgency with phrases like ""urgent notice,"" ""act now,"" and ""time sensitive"" to prompt immediate action, typical of phishing without verifiable sender details or specifics.",95
"Subject: Networking event details

Thanks for your help on the analysis. I've pushed the changes and added comments in the PR for clarity.

I'll share the slides later today.

Best,
Casey Wong",Safe Email,no,no,"Email appears as a legitimate professional update on work tasks (analysis, PR changes, slides) with no suspicious requests, links, or urgency.",98
"Dear user, we talked about meeting again after the conference. An unexpected situation came up during my business trip. My wallet was stolen at the hotel and payment verification failed. Could you help me with a temporary loan? I will transfer back next week.

Keywords: engineer, stranded, syria

IT Desk,
Riley Wong",Phishing Email,yes,yes,"Email impersonates a personal contact to urgently request money for a fabricated emergency (stolen wallet), matching common scam patterns like ""stranded engineer in Syria.""",95
"Subject: Performance feedback

Please find the minutes from our last meeting. Action items are listed at the end for convenience.

Feel free to add notes before we meet.

Best,
Casey Martinez",Safe Email,no,no,"Email is a benign professional message about meeting minutes and feedback, lacking urgency, suspicious links, or requests for sensitive information.",98
